District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,qn_per_acre
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,05-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,05-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,05-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,05-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,06-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,06-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,06-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,06-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,06-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,07-02-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,07-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,08-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,08-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,09-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,09-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,10-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,10-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,11-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,11-02-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,11-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,12-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,12-02-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,12-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,13-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,13-02-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,13-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,14-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,14-02-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,14-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,15-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,15-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,16-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,17-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,17-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,18-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,18-02-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,18-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,18-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,19-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,19-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,19-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,20-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,20-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,20-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,20-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,21-04-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,21-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,21-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,21-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,22-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,22-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,23-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,23-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,23-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,24-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,24-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,25-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,25-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,26-03-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,26-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,26-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,27-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,27-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,27-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,28-12-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,28-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,28-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,28-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,29-01-2025,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,29-11-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,29-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,30-10-2024,21
Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2500,2500,2500,20-09-2023,21
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,6500,8200,7500,01-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,6500,8200,7500,05-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,6800,8300,7800,04-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,7500,9350,8200,08-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8500,8500,8500,19-02-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8500,8500,8500,26-02-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8500,8900,8500,14-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8500,9000,8800,05-02-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8500,9000,9000,24-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8500,9200,8800,01-02-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8800,9200,8800,08-02-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8800,9500,9000,29-01-2022,8.5
Mahbubnagar,Achampet,Cotton,RCH-2,FAQ,8800,9700,8800,15-01-2022,8.5
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3000,7657,6810,24-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3009,7410,7150,20-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3009,7501,7210,21-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3010,7737,7077,25-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3019,7907,7156,10-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3020,7717,5977,16-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3020,7907,7857,11-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3027,7510,6936,19-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3051,7416,5827,14-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3120,7542,7211,19-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3207,7007,6837,27-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3226,7657,7337,22-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3258,7837,6238,26-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3500,5800,5200,08-08-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3500,6656,5816,30-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3500,8130,7210,29-03-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3509,7626,7566,07-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,6350,4830,17-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,6569,5660,20-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,6600,6200,21-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,6760,5629,05-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,6899,6899,22-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,6929,6269,22-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,7660,6890,17-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3510,7790,7736,29-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3511,6676,5510,18-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3560,6400,5400,18-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3578,7790,6526,18-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3580,5800,5200,09-08-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3580,5850,5200,10-08-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3580,5850,5200,11-08-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3606,7297,5760,05-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6001,5210,23-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6009,5230,21-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6119,5309,22-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6120,5630,25-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6219,5819,26-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6300,5340,30-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6301,5530,01-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6340,5360,28-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6401,6021,29-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6419,6029,24-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6429,4830,12-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6450,5840,03-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6450,5840,04-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,6490,5801,11-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,7590,6410,19-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3610,7790,7790,09-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3616.9,6736,5210,06-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3618,6520,5340,15-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3619,6336,6039,27-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3619,6650,5360,17-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3650,6510,6210,16-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3709,5919,5659,06-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3709,7624,6547,08-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3769,7609,5507,02-07-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3809,6490,5209,08-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3810,6400,5800,10-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3816,6659,6490,06-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3861,7637,6990,13-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3907,6890,5610,23-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3911,6566,6170,20-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3921,6549,5920,02-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,3929,6570,6190,10-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4000,7109,6030,15-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4001,6523,5651,03-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4001,6616.9,6099.99,11-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4001,6679,5610,31-01-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4001,7409,6582,29-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4001,7547,5460,28-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4001,7607,7507,27-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4005,7109,6490,27-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4007,7619,6819,24-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4009,7167,6569,21-01-2025,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4009,7267,6701,18-02-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4010,4010,4010,05-01-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4010,6836,6470,24-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4010,7820,6856,09-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4016,7220,6169,16-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4017,7327,6890,26-03-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4017,7347,7307,27-03-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4020,7985,6585,30-03-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4021,7407,7407,05-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4026,7309,6690,14-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4059,7290,6701,28-02-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4060,7687,6530,18-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4061,7187,6509,12-03-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4069,7568,6310,10-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4069,7630,6310,12-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4069,7859,6310,11-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4083.99,7036,6490,20-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4090,8207,7020,31-03-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4101,6604,6210,07-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4106,6700,5960,21-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4112,6719,6330,27-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4116,6619.9,6390,22-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4120,7187,6509,05-03-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4121,6666,5910,15-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4125,6125,5325,03-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4150,6636,5350,05-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4167,7347,7347,26-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4200,6200,5400,19-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4200,6200,5400,24-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4200,6350,5800,29-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4201,6556,6089,09-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4210,6310,6140,05-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4210,6499,5780,09-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4210,6649,6499,06-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4210,6649,6499,08-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4210,6670,6500,07-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4210,7890,7530,23-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4221,6766,5490,04-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4226,6626,6330,24-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4226,6727,6420,28-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4230,6350,5530,14-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4250,6050,5150,02-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4250,6150,5350,29-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4250,6532,5362,06-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4250,6600,5340,09-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4260,7926,6810,12-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4269,6870,6559,25-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4269,7667,5957,15-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4270,6520,5810,14-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4280,6450,5920,15-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4280,6756,5810,07-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4289,6606,6090,04-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4310,6961,6010,28-03-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4326,6602,6390,25-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4329,6699,5909,10-05-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4350,6200,5460,12-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4350,6200,5500,13-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4350,6230,5600,17-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4351,7180,6770,03-03-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4369,7566,6490,17-04-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4406,6450,5910,14-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4406,6530,6390,18-02-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4409,7989,7019,28-03-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4410,7836,7259,18-04-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4415,7258,5890,13-03-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4419,7506,6890,12-03-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4437,7325,6250,10-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4437,7667,6220,11-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4444,7426,6866,28-07-2024,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5100,5000,25-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5400,5000,26-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5400,5100,27-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5500,5200,01-09-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5500,5200,28-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5500,5200,29-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5500,5200,30-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5500,5200,31-08-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5900,5250,05-09-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5900,5800,13-09-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5950,5450,03-09-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5950,5500,02-09-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,5950,5650,04-09-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6120,5350,25-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6150,5400,28-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6200,5500,23-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6200,5600,14-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6234,5300,08-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6420,5500,15-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6450,5500,10-07-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6450,5700,16-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6480,5700,17-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6500,5000,01-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6500,5500,02-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6500,5500,03-04-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,6750,5800,02-06-2022,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4500,7520,5850,28-06-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4507,7250,6890,06-05-2023,9
Mahbubnagar,Achampet,Groundnut,Balli/Habbu,FAQ,4509,6709,5036,15-05-2022,9
